ID8102,YEAR,OUTCOME,OUTCMYEAR,switcher,instresp,XL_AREA,age1_fav,age2_fav,age3_fav,age4_fav,age5_fav,age6_fav,age7_fav,age8_fav,age9_fav,age10_fav,age11_fav,age12_fav,age1_opp,age2_opp,age3_opp,age4_opp,age5_opp,age6_opp,age7_opp,age8_opp,age9_opp,age10_opp,age11_opp,age12_opp,age1_dk,age2_dk,age3_dk,age4_dk,age5_dk,age6_dk,age7_dk,age8_dk,age9_dk,age10_dk,age11_dk,age12_dk,edu1_fav,edu2_fav,edu3_fav,edu4_fav,edu5_fav,edu6_fav,edu7_fav,edu8_fav,edu9_fav,edu10_fav,edu11_fav,edu12_fav,edu1_opp,edu2_opp,edu3_opp,edu4_opp,edu5_opp,edu6_opp,edu7_opp,edu8_opp,edu9_opp,edu10_opp,edu11_opp,edu12_opp,edu1_dk,edu2_dk,edu3_dk,edu4_dk,edu5_dk,edu6_dk,edu7_dk,edu8_dk,edu9_dk,edu10_dk,edu11_dk,edu12_dk,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,white_fav,black_fav,hispa_fav,asina_fav,white_opp,black_opp,hispa_opp,asina_opp,white_dk,black_dk,hispa_dk,asian_dk,pid1_fav,pid2_fav,pid3_fav,pid4_fav,pid5_fav,pid6_fav,pid7_fav,pid1_opp,pid2_opp,pid3_opp,pid4_opp,pid5_opp,pid6_opp,pid7_opp,pid1_dk,pid2_dk,pid3_dk,pid4_dk,pid5_dk,pid6_dk,pid7_dk,ideo1_fav,ideo2_fav,ideo3_fav,ideo4_fav,ideo5_fav,ideo6_fav,ideo7_fav,ideo1_opp,ideo2_opp,ideo3_opp,ideo4_opp,ideo5_opp,ideo6_opp,ideo7_opp,ideo1_dk,ideo2_dk,ideo3_dk,ideo4_dk,ideo5_dk,ideo6_dk,ideo7_dk,male_fav,female_fav,male_opp,female_opp,male_dk,female_dk,protes_fav,cathlc_fav,jewish_fav,seculr_fav,protes_opp,cathlc_opp,jewish_opp,seculr_opp,protes_dk,cathlc_dk,jewish_dk,seculr_dk,east_fav,south_fav,midwst_fav,west_fav,east_opp,south_opp,midwst_opp,west_opp,east_dk,south_dk,midwst_dk,west_dk,nounn_fav,union_fav,nounn_opp,union_opp,nounn_dk,union_dk,pred10_sw,pred30_sw,pred50_sw,pred70_sw,pred90_sw,PREDALL_SW,INTGRP_STFAV,INTGRP_SWFAV,INTGRP_STOPP,INTGRP_SWOPP,AARP,AFLCIO,Airlines,AmericanBankersAssociation,AmericanCouncilofLifeInsurance,AmericanFarmBureauFederation,AmericanFederationofStateCountya,AmericanHospitalAssociation,AmericanIsraelPublicAffairsCommi,AmericanLegion,AmericanMedicalAssociation,AssociationofTrialLawyers,Automobilecompanies,ChamberofCommerce,ChristianCoalition,Computersoftwareandhardware,CreditUnionNationalAssociation,Defensecontractors,Electriccompanies,HealthInsuranceAssociation,IndependentInsuranceAgentsofAmer,InternationalBrotherhoodofTeamst,MotionPictureAssociationofAmeric,NationalAssociationofBroadcaster,NationalAssociationofHomeBuilder,NationalAssociationofManufacture,NationalAssociationofRealtors,NationalBeerWholesalersAssociati,NationalEducationAssociation,NationalFederationofIndependentB,NationalGovernorsAssociation,NationalRestaurantAssociation,NationalRifleAssociation,NationalRighttoLifeCommittee,OilCompanies,PharmaceuticalResearchManufactur,RecordingIndustryAssociation,Securitiesandinvestmentcompanies,Telephonecompanies,Tobbacocompanies,UnitedAutoWorkersunion,Universities,VeteransofForeignWarsoftheU_S,ECYN,SWYN,FPYN,RLYN,GNYN,QuestionText,
310,1983,2,1985,0,1,environment,43,19,37,28,28,33,61,54,0,0,0,0,62,102,115,108,76,125,180,122,0,0,0,0,0,1,3,1,3,6,18,21,0,0,0,0,5,10,12,44,117,38,26,35,16,0,0,0,5,19,23,73,322,164,56,148,82,0,0,0,0,5,11,9,12,3,6,8,1,0,0,0,63,60,59,38,29,24,0,0,0,0,0,0,107,170,209,162,100,64,0,0,0,0,0,0,13,8,5,8,7,2,0,0,0,0,0,0,218,43,35,4,756,81,31,6,41,6,5,0,103,67,134,0,0,0,0,219,308,365,0,0,0,0,13,21,20,0,0,0,0,115,111,60,0,0,0,0,304,361,171,0,0,0,0,13,14,8,0,0,0,0,145,158,423,469,17,37,183,87,4,16,511,253,27,52,34,15,1,3,68,105,77,53,239,262,222,169,10,18,19,8,236,62,703,177,49,4,0.354652523994446,0.252014636993408,0.208045899868011,0.203032433986664,0.241397380828857,0.251828575134277,4,0,0,0,,,,,,,,,,,,,,2,,,,,2,,,,,,,2,,,,,,,,,2,,,,,,,,,0,0,0,0,0,"Now Im going to ask you about some specific changes that are being considered in the Clean Air and Clean Water Acts. For each, tell me whether you favor or oppose the change. READ EACH ITEM Item: Relax regulations that protect national park an",
321,1983,2,,0,1,defense,47,57,71,73,47,80,118,84,0,0,0,0,52,67,69,61,51,74,122,83,0,0,0,0,0,5,9,4,3,15,31,37,0,0,0,0,3,9,17,67,223,83,26,87,63,0,0,0,4,10,14,93,205,97,33,77,46,0,0,0,2,8,6,22,30,12,6,8,14,0,0,0,86,120,132,93,59,47,0,0,0,0,0,0,79,104,126,102,68,44,0,0,0,0,0,0,21,25,22,17,6,6,0,0,0,0,0,0,464,58,39,9,475,64,26,3,91,11,4,1,109,206,262,0,0,0,0,185,190,205,0,0,0,0,31,40,36,0,0,0,0,186,235,129,0,0,0,0,239,229,76,0,0,0,0,35,43,10,0,0,0,0,281,297,270,312,42,66,323,170,19,42,373,141,17,26,72,25,0,7,158,161,158,100,139,189,136,119,30,29,28,21,451,121,453,118,88,18,0.533483624458313,0.518375396728516,0.504630446434021,0.49302864074707,0.483372271060944,0.506578075885773,0,0,1,0,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"In order to reduce the federal deficit, would you favor or oppose (READ EACH ITEM)? Item: Cutting defense spending, especially the increases proposed by President Reagan.",
323,1983,2,,0,1,taxation,69,88,102,98,58,104,153,102,0,0,0,0,25,35,36,31,36,45,86,60,0,0,0,0,5,7,11,9,7,20,32,41,0,0,0,0,0,12,22,103,294,118,42,106,79,0,0,0,7,11,8,59,113,59,21,49,29,0,0,0,2,4,7,19,51,15,2,17,15,0,0,0,105,164,185,137,86,52,0,0,0,0,0,0,56,60,74,54,40,40,0,0,0,0,0,0,25,25,21,20,8,6,0,0,0,0,0,0,641,75,47,9,280,45,16,4,109,13,6,0,190,257,331,0,0,0,0,102,126,128,0,0,0,0,33,53,46,0,0,0,0,270,337,132,0,0,0,0,141,124,59,0,0,0,0,48,47,23,0,0,0,0,353,426,194,162,46,87,450,229,21,43,235,79,9,22,82,27,7,10,210,231,204,133,78,110,95,74,39,37,23,34,594,176,288,63,109,19,0.667463839054108,0.723272204399109,0.735593795776367,0.706734776496887,0.626754939556122,0.691963911056519,1,0,3,17,,2,-1,-1,,-1,,-1,,,,,-1,-2,,-1,,-1,-1,,-1,,,,-1,-2,,-1,,-2,,,,,-1,-1,-1,-1,-1,-1,,,,1,0,0,0,0,"Various specific tax proposals have been made to reduce the federal deficit. To cut the size of the budget deficit, would you favor or oppose (READ EACH ITEM)? Item: Putting a new minimum tax on corporate income.",
324,1983,2,,0,1,taxation,74,86,89,94,65,109,147,123,0,0,0,0,22,37,52,40,33,52,96,63,0,0,0,0,2,6,8,4,3,8,28,18,0,0,0,0,2,10,20,105,315,116,49,99,73,0,0,0,7,11,12,59,120,64,16,63,43,0,0,0,0,6,6,19,23,12,0,9,6,0,0,0,95,158,187,151,81,52,0,0,0,0,0,0,71,73,82,49,46,43,0,0,0,0,0,0,20,19,11,12,7,2,0,0,0,0,0,0,653,68,47,10,308,59,20,2,69,6,3,1,192,272,328,0,0,0,0,115,137,143,0,0,0,0,19,28,34,0,0,0,0,271,338,134,0,0,0,0,163,139,70,0,0,0,0,26,30,10,0,0,0,0,353,437,216,179,23,58,461,229,25,43,259,83,9,29,48,23,3,3,204,244,196,146,103,112,102,78,20,22,23,16,615,165,311,81,65,12,0.586427330970764,0.693678259849548,0.728924930095673,0.705364465713501,0.614744544029236,0.665827906131744,1,0,3,17,,2,-1,-1,,-1,,-1,,,,,-1,-2,,-1,,-1,-1,,-1,,,,-1,-2,,-1,,-2,,,,,-1,-1,-1,-1,-1,-1,,,,1,0,0,0,0,"In order to reduce the federal deficit, would you favor or oppose (READ EACH ITEM)? Item: Substantial increases in federal taxes on corporations.",
326,1983,2,,0,1,taxation,59,98,95,99,66,109,142,106,0,0,0,0,39,27,48,38,33,52,105,69,0,0,0,0,1,5,6,1,2,8,24,28,0,0,0,0,0,11,17,111,297,124,48,95,71,0,0,0,7,7,12,57,144,60,17,67,44,0,0,0,2,9,8,13,17,7,0,9,8,0,0,0,103,158,192,144,75,54,0,0,0,0,0,0,63,77,79,58,53,42,0,0,0,0,0,0,20,14,9,10,5,2,0,0,0,0,0,0,634,76,47,8,332,50,19,4,64,6,3,0,197,255,324,0,0,0,0,112,151,151,0,0,0,0,16,30,30,0,0,0,0,286,333,128,0,0,0,0,155,151,78,0,0,0,0,19,24,8,0,0,0,0,350,426,215,201,28,47,453,216,26,43,270,103,10,25,45,16,1,7,216,231,194,134,91,125,108,91,19,23,20,14,595,174,335,73,61,12,0.622246026992798,0.694836735725403,0.713138580322266,0.681727528572083,0.593681931495667,0.661126160621643,1,0,3,17,,2,-1,-1,,-1,,-1,,,,,-1,-2,,-1,,-1,-1,,-1,,,,-1,-2,,-1,,-2,,,,,-1,-1,-1,-1,-1,-1,,,,1,0,0,0,0,"Various specific tax proposals have been made to reduce the federal deficit. To cut the size of the budget deficit, would you favor or oppose (READ EACH ITEM)? Item: Putting an income tax surcharge of up to 10% more of current taxes on corporat",
328,1984,2,,0,2,foreign pol,64,94,102,78,71,117,157,133,0,0,0,0,36,30,41,41,36,49,82,49,0,0,0,0,0,7,4,8,5,4,21,17,0,0,0,0,16,21,90,325,126,64,105,70,0,0,0,0,6,13,37,115,71,22,73,26,0,0,0,0,2,3,7,31,8,4,6,5,0,0,0,0,138,167,178,136,78,61,0,0,0,0,0,0,38,78,72,55,55,34,0,0,0,0,0,0,11,11,17,10,1,4,0,0,0,0,0,0,668,86,43,14,295,40,25,3,58,3,2,1,184,291,344,0,0,0,0,128,112,124,0,0,0,0,15,34,17,0,0,0,0,265,358,157,0,0,0,0,141,146,60,0,0,0,0,23,27,3,0,0,0,0,355,464,208,156,20,46,452,237,16,71,231,87,16,18,40,15,1,5,214,226,213,166,89,125,90,61,14,20,18,14,645,168,278,83,57,5,0.752033233642578,0.723254323005676,0.695762872695923,0.66673356294632,0.634204030036926,0.694397604465485,0,0,1,0,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, in the Lebanon situation, would you favor or oppose the U.S. (READ EACH ITEM)? Item: Pulling all the Marines out of Lebanon within a few weeks or months and saying the job they went there to do has been accomplished, even though we would s",
330,1984,2,,0,2,foreign pol,49,70,71,58,54,77,122,112,0,0,0,0,51,56,75,66,51,88,118,68,0,0,0,0,0,4,1,4,7,5,21,20,0,0,0,0,10,22,78,246,92,42,80,43,0,0,0,0,9,9,48,200,110,45,96,52,0,0,0,0,6,5,7,26,3,2,8,5,0,0,0,0,110,138,130,94,55,37,0,0,0,0,0,0,64,110,122,98,75,58,0,0,0,0,0,0,14,8,15,10,3,4,0,0,0,0,0,0,490,74,32,11,481,48,36,5,51,8,3,1,112,214,289,0,0,0,0,197,199,177,0,0,0,0,18,26,20,0,0,0,0,196,258,128,0,0,0,0,214,250,88,0,0,0,0,20,25,3,0,0,0,0,266,348,300,273,17,46,330,182,12,61,349,148,19,28,44,9,1,4,153,168,164,130,148,187,133,105,16,17,24,6,475,134,460,109,47,13,0.613909602165222,0.567307651042938,0.518521547317505,0.466715455055237,0.417342841625214,0.516759419441223,0,0,1,0,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, in the Lebanon situation, would you favor or oppose the U.S. (READ EACH ITEM)? Item: Pulling the Marines out of Lebanon right away and letting the countries in the Middle East solve the Lebanon problem",
332,1984,2,,0,1,foreign pol,64,81,93,84,74,99,146,90,0,0,0,0,34,42,50,36,29,53,84,59,0,0,0,0,2,8,4,7,10,19,31,51,0,0,0,0,4,7,59,253,139,66,122,82,0,0,0,0,11,18,49,162,58,22,51,12,0,0,0,0,11,10,25,57,8,2,11,7,0,0,0,0,86,139,161,132,96,73,0,0,0,0,0,0,74,90,76,55,34,22,0,0,0,0,0,0,28,26,30,15,4,4,0,0,0,0,0,0,623,64,28,8,296,46,35,7,103,19,8,3,190,269,272,0,0,0,0,105,132,151,0,0,0,0,32,37,62,0,0,0,0,258,332,117,0,0,0,0,130,146,88,0,0,0,0,42,55,15,0,0,0,0,380,352,164,224,40,92,403,208,26,61,233,104,6,26,88,28,1,7,206,199,192,135,82,133,93,80,29,41,35,27,567,160,301,83,115,13,0.549591481685638,0.617782890796661,0.674295425415039,0.718146443367004,0.749016404151917,0.661766529083252,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"The Kissinger Commission on Central America, headed by former Secretary of State Henry Kissinger, has issued a report which calls for the following things. For each, tell me if you favor or oppose that recommendation. (READ EACH ITEM) Item: Mak",
334,1984,2,,1,2,foreign pol,55,44,55,53,35,66,95,66,0,0,0,0,43,79,82,71,69,96,140,106,0,0,0,0,2,8,10,4,8,8,26,28,0,0,0,0,9,22,51,175,87,25,66,33,0,0,0,0,12,8,74,256,111,59,103,62,0,0,0,0,4,5,9,40,7,6,14,5,0,0,0,0,73,93,95,76,50,40,0,0,0,0,0,0,100,142,153,116,76,51,0,0,0,0,0,0,14,20,19,10,7,8,0,0,0,0,0,0,387,38,33,8,550,85,37,8,84,6,1,1,171,149,147,0,0,0,0,124,255,310,0,0,0,0,32,34,27,0,0,0,0,176,204,64,0,0,0,0,222,289,151,0,0,0,0,31,38,5,0,0,0,0,219,248,330,359,34,59,287,135,10,13,372,187,21,77,64,17,1,4,118,150,116,83,181,189,178,142,18,33,27,16,383,80,524,160,74,17,0.579723358154297,0.607338547706604,0.617005109786987,0.607409596443176,0.580613315105438,0.598417985439301,0,0,1,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, in the Lebanon situation, would you favor or oppose the U.S. (READ EACH ITEM)? Item: Sticking it out, with the Marines remaining in the same area, trying to keep the peace around the Beirut Airport",
336,1984,2,,0,1,foreign pol,21,46,96,101,86,74,39,136,87,0,0,0,22,32,64,54,51,30,32,93,80,0,0,0,2,3,7,7,3,8,8,28,34,0,0,0,5,17,48,213,132,64,130,78,0,0,0,0,8,14,51,160,94,25,66,38,0,0,0,0,3,3,11,29,15,11,20,8,0,0,0,0,50,100,179,143,112,64,0,0,0,0,0,0,46,57,113,84,68,61,0,0,0,0,0,0,13,15,19,25,8,8,0,0,0,0,0,0,584,55,35,5,392,38,17,4,91,4,3,1,162,203,322,0,0,0,0,164,126,170,0,0,0,0,32,33,35,0,0,0,0,207,321,141,0,0,0,0,209,186,59,0,0,0,0,45,35,8,0,0,0,0,325,362,251,209,38,62,392,188,38,41,306,106,12,17,72,14,5,4,183,172,199,133,109,160,115,76,25,28,26,21,489,196,366,89,80,19,0.572127819061279,0.624805748462677,0.63870644569397,0.617036819458008,0.555810928344727,0.601697552204132,0,0,0,1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, let me ask you about specific bills that have been passed by the House of Representatives on which Speaker ONeill has taken leadership positions. For each, tell me if you favor or oppose that bill. READ EACH ITEM Item: Refusing to give th",
337,1984,2,1984,0,1,foreign pol,36,64,128,128,108,88,55,198,160,0,0,0,8,16,39,33,30,19,21,47,26,0,0,0,1,1,0,1,2,5,3,12,16,0,0,0,13,21,80,313,188,81,170,97,0,0,0,0,2,8,22,73,50,17,42,26,0,0,0,0,1,5,8,17,3,2,4,1,0,0,0,0,76,142,238,204,158,99,0,0,0,0,0,0,24,28,62,43,28,33,0,0,0,0,0,0,9,3,11,5,2,1,0,0,0,0,0,0,829,71,43,8,203,23,11,1,36,3,1,1,257,279,430,0,0,0,0,90,73,78,0,0,0,0,11,10,20,0,0,0,0,337,426,181,0,0,0,0,111,100,24,0,0,0,0,14,16,3,0,0,0,0,471,495,126,115,17,24,570,250,49,57,169,52,6,5,32,6,0,0,261,262,265,178,49,85,61,46,7,13,14,7,712,249,195,43,29,12,0.786841511726379,0.814492344856262,0.824145972728729,0.818384647369385,0.793451547622681,0.807463204860687,0,0,1,0,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, let me ask you about specific bills that have been passed by the House of Representatives on which Speaker ONeill has taken leadership positions. For each, tell me if you favor or oppose that bill. READ EACH ITEM Item: Passing a resolutio",
341,1984,2,,0,2,foreign pol,22,34,68,58,48,49,25,87,54,0,0,0,21,42,99,97,89,59,47,151,132,0,0,0,2,5,0,7,4,4,7,19,16,0,0,0,10,11,42,164,79,31,70,37,0,0,0,0,4,18,60,221,151,64,135,83,0,0,0,0,2,5,8,19,11,5,11,4,0,0,0,0,44,77,102,87,64,43,0,0,0,0,0,0,59,85,195,156,119,81,0,0,0,0,0,0,6,11,14,10,5,9,0,0,0,0,0,0,369,39,27,6,642,52,28,4,57,6,0,1,131,123,191,0,0,0,0,209,217,313,0,0,0,0,18,23,24,0,0,0,0,177,198,57,0,0,0,0,265,325,140,0,0,0,0,20,20,11,0,0,0,0,214,231,383,356,17,48,288,99,8,25,436,198,46,35,47,11,1,2,98,162,109,76,202,177,216,144,18,21,15,11,347,96,541,193,49,15,0.442216038703918,0.386258125305176,0.352741658687592,0.342344343662262,0.352178752422333,0.375147783756256,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,1,0,0,"The U.S. has a fleet just outside the Persian Gulf, and it has taken steps to help Saudi Arabia protect itself from the threat that Iran will bomb its oil fields. Let me ask you about some specific things  the U.S. has done and might do there.",
342,1984,2,,0,1,defense,22,45,95,86,68,66,35,126,97,0,0,0,22,35,67,71,66,40,36,120,89,0,0,0,1,1,5,5,6,6,8,11,14,0,0,0,5,14,49,203,123,49,129,68,0,0,0,0,10,16,55,179,113,47,74,52,0,0,0,0,1,4,6,19,5,4,13,4,0,0,0,0,50,82,185,129,97,67,0,0,0,0,0,0,51,83,117,111,84,58,0,0,0,0,0,0,8,7,8,12,7,8,0,0,0,0,0,0,549,50,31,7,467,44,22,3,50,3,2,0,155,185,301,0,0,0,0,186,158,204,0,0,0,0,17,18,22,0,0,0,0,211,289,129,0,0,0,0,234,228,69,0,0,0,0,16,24,10,0,0,0,0,298,343,293,255,23,34,361,173,36,46,371,121,15,16,38,13,4,0,177,165,180,119,130,177,143,98,9,18,17,13,471,167,418,125,45,12,0.511244416236877,0.560267329216003,0.577887415885925,0.566009879112244,0.522316694259644,0.547545146942139,0,0,1,0,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, let me ask you about specific bills that have been passed by the House of Representatives on which Speaker ONeill has taken leadership positions. For each, tell me if you favor or oppose that bill. READ EACH ITEM Item: Refusing to give fu",
345,1984,2,,0,1,defense,33,57,101,109,77,70,41,143,118,0,0,0,11,23,63,50,59,38,31,92,57,0,0,0,1,1,3,3,3,4,7,22,26,0,0,0,11,17,61,249,152,58,132,69,0,0,0,0,3,13,36,129,81,41,70,50,0,0,0,0,2,4,12,25,8,1,14,4,0,0,0,0,60,114,205,150,111,70,0,0,0,0,0,0,36,50,95,90,70,58,0,0,0,0,0,0,13,9,10,12,6,5,0,0,0,0,0,0,640,63,33,4,364,29,21,5,62,5,1,1,172,219,360,0,0,0,0,165,126,134,0,0,0,0,20,16,34,0,0,0,0,232,341,159,0,0,0,0,207,172,41,0,0,0,0,22,28,8,0,0,0,0,336,415,257,168,20,50,445,200,37,41,283,94,10,19,42,14,7,2,192,199,221,139,106,134,99,86,17,27,20,6,550,196,326,97,59,10,0.664116084575653,0.677753567695618,0.66451907157898,0.628646194934845,0.562121033668518,0.639431190490723,0,0,1,0,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, let me ask you about specific bills that have been passed by the House of Representatives on which Speaker ONeill has taken leadership positions. For each, tell me if you favor or oppose that bill. READ EACH ITEM Item: Delaying the spendi",
346,1984,2,,0,1,defense,30,49,100,102,87,69,36,136,98,0,0,0,14,29,64,58,49,41,36,98,85,0,0,0,1,2,3,2,4,2,7,23,18,0,0,0,7,17,46,209,147,63,140,79,0,0,0,0,8,14,53,170,87,31,68,41,0,0,0,0,1,3,11,23,7,5,8,4,0,0,0,0,51,99,184,147,114,78,0,0,0,0,0,0,52,65,117,91,70,47,0,0,0,0,0,0,6,8,9,14,4,8,0,0,0,0,0,0,601,55,36,5,408,39,19,3,57,3,0,2,179,199,330,0,0,0,0,155,142,179,0,0,0,0,23,21,18,0,0,0,0,237,319,142,0,0,0,0,202,196,62,0,0,0,0,22,26,4,0,0,0,0,349,359,242,234,22,40,408,192,41,43,315,105,13,19,47,10,1,0,189,186,195,138,117,151,128,80,10,23,17,12,519,185,362,111,53,8,0.551303744316101,0.598860144615173,0.62272983789444,0.629877686500549,0.613770961761475,0.603308475017548,0,0,0,1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,"Now, let me ask you about specific bills that have been passed by the House of Representatives on which Speaker ONeill has taken leadership positions. For each, tell me if you favor or oppose that bill. READ EACH ITEM Item: Refusing to give fu",
350,1985,2,,0,1,taxation,53,87,132,122,103,73,54,162,88,0,0,0,25,31,47,43,30,25,14,50,35,0,0,0,4,2,7,3,10,7,4,23,18,0,0,0,102,301,231,139,99,0,0,0,0,0,0,0,48,122,67,43,22,0,0,0,0,0,0,0,16,26,14,11,11,0,0,0,0,0,0,0,70,122,208,203,144,92,0,0,0,0,0,0,22,41,82,57,39,34,0,0,0,0,0,0,8,11,21,16,6,5,0,0,0,0,0,0,733,76,41,8,236,38,25,3,66,8,4,0,164,117,210,135,220,0,0,70,36,67,34,83,0,0,17,10,16,3,24,0,0,281,400,174,0,0,0,0,127,110,54,0,0,0,0,37,21,12,0,0,0,0,438,436,155,147,22,56,513,242,30,58,167,87,10,30,52,17,2,6,228,270,204,172,67,95,87,53,17,25,20,16,692,179,229,71,61,14,0.738921403884888,0.746464133262634,0.75232195854187,0.759784936904907,0.762847423553467,0.752067971229553,1,0,3,17,,2,-1,-1,,-1,,-1,,,,,-1,-2,,-1,,-1,-1,,-1,,,,-1,-2,,-1,,-2,,,,,-1,-1,-1,-1,-1,-1,,,,1,0,0,0,0,"Now, to cut the size of the federal deficit, would you favor or oppose (READ EACH ITEM)? Item: Putting on a minimum tax on corporate income",
355,1985,2,,0,1,taxation,49,82,133,124,101,78,46,159,79,0,0,0,29,36,48,38,39,24,25,65,39,0,0,0,4,2,5,5,3,3,1,12,23,0,0,0,89,301,223,151,88,0,0,0,0,0,0,0,58,132,74,41,38,0,0,0,0,0,0,0,19,17,14,1,6,0,0,0,0,0,0,0,61,112,214,207,135,87,0,0,0,0,0,0,30,52,77,62,51,43,0,0,0,0,0,0,9,11,19,7,3,1,0,0,0,0,0,0,727,66,43,6,265,47,22,5,44,9,5,0,162,106,224,125,210,0,0,77,51,60,43,95,0,0,13,6,8,4,22,0,0,274,385,177,0,0,0,0,149,128,53,0,0,0,0,22,18,10,0,0,0,0,427,426,168,175,21,37,501,232,29,65,193,100,11,27,38,14,2,2,212,265,202,174,90,102,95,56,10,23,14,11,664,184,268,74,50,6,0.671545743942261,0.735404670238495,0.757120847702026,0.744972705841064,0.69448184967041,0.720705163478851,1,0,3,17,,2,-1,-1,,-1,,-1,,,,,-1,-2,,-1,,-1,-1,,-1,,,,-1,-2,,-1,,-2,,,,,-1,-1,-1,-1,-1,-1,,,,1,0,0,0,0,"Now, to cut the size of the federal deficit, would you favor or oppose (READ EACH ITEM)? Item: A 10% surcharge or increase on corporate federal income taxes",
361,1985,2,1986,0,1,budget,27,30,52,53,58,52,35,91,63,0,0,0,66,63,89,90,96,52,43,109,99,0,0,0,5,6,11,9,7,9,5,15,20,0,0,0,57,154,117,74,59,0,0,0,0,0,0,0,98,261,159,113,76,0,0,0,0,0,0,0,19,28,24,12,4,0,0,0,0,0,0,0,39,55,112,99,78,55,0,0,0,0,0,0,75,142,167,132,95,60,0,0,0,0,0,0,12,15,14,17,11,10,0,0,0,0,0,0,411,25,18,5,550,91,47,12,79,3,5,0,181,162,119,0,0,0,0,159,209,339,0,0,0,0,28,31,28,0,0,0,0,196,203,52,0,0,0,0,215,296,180,0,0,0,0,31,35,14,0,0,0,0,256,206,346,361,26,61,303,112,11,19,411,203,25,43,57,20,1,6,97,160,117,88,201,194,170,142,15,32,24,16,375,85,537,162,70,14,0.310923278331757,0.35697990655899,0.400860607624054,0.438563287258148,0.472215414047241,0.395908498764038,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,1,0,0,0,0,"Now let me ask you about key provisions of the deficit reduction proposal offered by President Reagan and Senate Republican leaders. For each, tell me if you favor or oppose that provision.  Item: Terminating federal revenue- sharing for cities",
365,1985,2,,0,1,foreign pol,39,45,64,64,64,47,35,97,63,0,0,0,59,54,84,84,92,61,46,108,97,0,0,0,0,0,4,4,5,5,2,11,22,0,0,0,44,151,137,103,84,0,0,0,0,0,0,0,117,269,155,92,51,0,0,0,0,0,0,0,13,23,8,5,4,0,0,0,0,0,0,0,36,77,116,107,92,71,0,0,0,0,0,0,80,123,166,137,88,51,0,0,0,0,0,0,10,12,11,4,4,4,0,0,0,0,0,0,435,43,27,9,562,70,40,8,44,6,3,0,164,182,173,0,0,0,0,187,205,293,0,0,0,0,17,16,20,0,0,0,0,206,232,71,0,0,0,0,218,286,163,0,0,0,0,18,17,12,0,0,0,0,329,190,288,397,12,41,303,154,20,24,432,171,15,41,37,10,2,3,140,150,121,108,161,217,180,127,12,20,10,11,406,108,531,148,46,5,0.350009620189667,0.380885422229767,0.423847019672394,0.480160593986511,0.544686675071716,0.435917866230011,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,Do you favor or oppose the U.S. sending $14 million in nonmilitary aid to the rebels and other groups who are opposed to the Sandinista government in Nicaragua?,
